Date,Purchase/Sale,Country,Currency,Net,VAT
2020/3/23,Purchase,Great Britain,EUR,211.68,29.64
2020/2/8,sale,PL,CZK,150.98,24.16
2020/8/20,PURCHASE,AE,ZAR,390.03,66.31
2020/5/25,Sale,IT,CZK,234.4,39.85
2020/4/6,purchase,United States,EUR,130.14,29.93
2020/7/29,PURCHASE,Great Britain,EUR,26.29,3.68
2020/8/14,Purchase,Italy,EUR,14.08,2.39
2020/10/21,parchase,AE,GBP,771.04,169.63
2020/2/25,Sale,AE,ZAR,717.59,93.29
2020/9/21,parchase,AE,ZAR,559.09,134.18
2020/2/29,Purchase,US,GBP,282.02,59.22
2020/11/4,Purchase,US,USD,137.56,33.01
2020/5/16,Purchase,AE,USD,584.67,128.63
2020/3/10,SALE,Great Britain,EUR,232.96,27.96
2020/2/24,Sale,United States,GBP,638.07,82.95
2020/8/27,purchase,Poland,GBP,514.35,118.3
2020/12/23,SALE,United States,CZK,163.96,29.51
2020/8/3,parchase,ZA,ZAR,110.91,22.18
2020/8/29,Purchase,ZA,ZAR,253.72,30.45
2020/5/6,purchase,Italy,EUR,132.81,26.56
2020/8/29,SALE,GB,ZAR,136.96,31.5
2020/7/20,sele,PL,USD,803.22,104.42
2020/3/6,sele,US,GBP,61.58,13.55
2020/6/3,sele,United States,USD,314.87,59.83
2020/4/10,SALE,AE,GBP,405.15,97.24
2020/2/21,parchase,Poland,AED,71.35,13.56
2020/6/8,parchase,CZ,USD,62.99,9.45
2020/8/27,Purchase,IT,AED,473.97,80.57
2020/4/12,parchase,PL,GBP,287.92,37.43
2020/12/16,PURCHASE,AE,GBP,283.79,53.92
2020/4/3,sale,ZA,CZK,558.36,117.26
2020/10/8,Sale,US,PLN,641.24,102.6
2020/2/13,sele,AE,GBP,699.07,174.77
2020/10/10,sale,ZA,CZK,149.12,19.39
2020/4/24,SALE,CZ,CZK,745.29,111.79
2020/5/20,parchase,US,ZAR,359.2,86.21
2020/4/15,sele,United States,GBP,784.25,156.85
2020/5/1,PURCHASE,ZA,ZAR,288.65,66.39
2020/7/2,Purchase,GB,AED,93.18,11.18
2020/5/7,Purchase,IT,PLN,49.57,6.94
2020/12/6,sele,United States,GBP,429.34,90.16
2020/2/13,PURCHASE,United States,AED,189.87,47.47
2020/11/23,sale,Great Britain,USD,344.99,79.35
2020/8/22,sale,Great Britain,PLN,146.16,30.69
2020/2/8,purchase,IT,EUR,72.1,16.58
2020/8/3,Purchase,AE,CZK,619.73,111.55
2020/4/25,sale,Great Britain,PLN,699.25,167.82
2020/4/24,PURCHASE,IT,PLN,269.41,43.11
2020/10/1,sele,PL,EUR,23.7,2.84
2020/3/20,SALE,IT,EUR,791.01,142.38
2020/12/24,PURCHASE,PL,AED,108.05,14.05
2020/8/4,Sale,Italy,AED,538.83,75.44
2020/10/19,parchase,Poland,USD,652.11,78.25
2020/6/25,parchase,GB,PLN,718.19,122.09
2020/5/13,parchase,United States,EUR,585.4,87.81
2020/12/17,Sale,ZA,GBP,622.13,99.54
2020/3/24,sale,PL,EUR,85.96,21.49
2020/8/26,PURCHASE,GB,ZAR,688.75,144.64
2020/12/13,Purchase,Poland,ZAR,247.83,54.52
2020/6/15,sale,Italy,PLN,788.35,94.6
2020/9/2,Sale,Poland,CZK,795.27,167.01
2020/4/13,Sale,PL,CZK,219.75,41.75
2020/9/9,sale,Poland,GBP,367.66,73.53
2020/1/7,Purchase,AE,GBP,770.22,154.04
2020/11/6,sele,United States,USD,144.29,27.42
2020/4/27,Sale,United States,CZK,225.68,56.42
2020/3/23,sale,AE,USD,669.97,120.59
2020/11/25,SALE,AE,EUR,374.8,89.95
2020/10/8,parchase,United States,EUR,563.53,140.88
2020/9/17,sele,CZ,CZK,69.13,8.99
2020/8/23,Sale,Great Britain,EUR,524.21,89.12
2020/1/26,parchase,United States,PLN,287.18,37.33
2020/12/15,sale,PL,CZK,229.23,38.97
2020/6/17,sale,United States,GBP,647.06,84.12
2020/1/17,parchase,ZA,AED,322.63,41.94
2020/4/1,sele,AE,AED,498.37,64.79
2020/11/16,purchase,Great Britain,USD,449.67,112.42
2020/4/7,SALE,ZA,ZAR,563.14,90.1
2020/12/20,Sale,US,CZK,277.28,61.0
2020/3/17,sele,IT,ZAR,406.26,97.5
2020/11/20,Sale,IT,PLN,596.49,113.33
2020/2/29,SALE,ZA,EUR,463.48,55.62
2020/9/9,sele,United States,PLN,538.01,102.22
2020/7/12,parchase,IT,ZAR,240.2,31.23
2020/5/26,Sale,United States,ZAR,238.08,42.85
2020/3/2,PURCHASE,Great Britain,USD,466.49,83.97
2020/1/8,sele,Italy,PLN,736.25,88.35
2020/6/10,purchase,GB,GBP,266.44,58.62
2020/1/8,sele,Great Britain,PLN,576.53,92.24
2020/1/5,sele,Italy,CZK,717.88,100.5
2020/10/6,Sale,ZA,EUR,270.28,48.65
2020/2/29,sele,GB,PLN,35.14,8.43
2020/8/17,SALE,US,CZK,226.02,40.68
2020/12/7,SALE,CZ,EUR,255.36,53.63
2020/6/11,PURCHASE,Italy,USD,751.23,90.15
2020/10/3,parchase,United States,CZK,424.58,50.95
2020/12/1,sele,Italy,ZAR,413.39,78.54
2020/5/13,parchase,AE,AED,48.66,10.22
2020/1/26,sale,Italy,PLN,715.33,107.3
2020/11/14,sele,US,PLN,250.7,57.66
2020/7/9,SALE,Italy,ZAR,144.45,27.45
2020/4/20,Sale,ZA,USD,578.58,121.5
2020/11/29,Purchase,Poland,GBP,406.51,89.43
2020/8/7,purchase,Italy,CZK,392.98,94.32
2020/2/6,PURCHASE,IT,USD,575.43,132.35
2020/3/26,Purchase,US,GBP,694.18,104.13
2020/11/14,parchase,Poland,PLN,764.6,137.63
2020/1/7,parchase,Poland,CZK,442.16,97.28
2020/8/5,sele,ZA,USD,662.44,112.61
2020/1/6,PURCHASE,IT,GBP,529.64,90.04
2020/7/2,sele,ZA,ZAR,90.26,11.73
2020/5/12,purchase,AE,ZAR,173.17,36.37
2020/12/9,sale,Great Britain,ZAR,195.42,41.04
2020/7/2,PURCHASE,IT,AED,323.52,64.7
2020/5/8,Sale,Italy,AED,163.59,34.35
2020/11/3,purchase,Great Britain,AED,445.77,106.98
2020/10/7,Purchase,GB,GBP,150.68,37.67
2020/6/25,Sale,Poland,USD,761.11,137.0
2020/1/11,SALE,PL,PLN,89.21,21.41
2020/9/15,SALE,IT,USD,497.03,74.55
2020/10/2,parchase,CZ,PLN,211.22,44.36
2020/12/12,sele,GB,AED,196.28,29.44
2020/9/27,parchase,United States,USD,761.15,106.56
2020/11/14,PURCHASE,IT,GBP,678.21,149.21
2020/10/12,parchase,Poland,AED,487.63,78.02
2020/10/16,Purchase,Italy,ZAR,717.83,172.28
2020/9/3,Sale,US,ZAR,386.4,57.96
2020/8/2,sele,AE,EUR,118.01,22.42
2020/11/3,sale,CZ,USD,142.73,31.4
2020/11/24,Purchase,PL,CZK,527.39,110.75
2020/2/25,PURCHASE,Great Britain,EUR,421.76,75.92
2020/5/17,purchase,Italy,GBP,169.59,28.83
2020/10/24,Sale,Poland,GBP,403.49,64.56
2020/10/13,sale,Poland,CZK,163.09,21.2
2020/3/11,Purchase,Italy,PLN,207.14,41.43
2020/3/25,Sale,United States,GBP,663.69,159.29
2020/3/19,sele,GB,CZK,387.01,81.27
2020/8/13,Sale,Poland,AED,313.4,53.28
2020/9/23,sele,AE,ZAR,264.76,34.42
2020/7/12,parchase,United States,GBP,348.46,48.78
2020/7/20,PURCHASE,Italy,CZK,389.74,66.26
2020/11/15,Purchase,PL,EUR,699.54,160.89
2020/6/2,parchase,PL,ZAR,798.83,143.79
2020/7/12,purchase,AE,AED,733.96,124.77
2020/9/26,PURCHASE,AE,PLN,513.15,107.76
2020/11/14,Purchase,IT,USD,732.84,168.55
2020/10/20,Sale,United States,GBP,704.57,126.82
2020/11/18,sale,GB,ZAR,469.5,89.2
2020/9/12,sele,CZ,GBP,479.2,119.8
2020/2/11,Purchase,CZ,USD,540.56,118.92
2020/7/9,sale,ZA,CZK,64.91,10.39
2020/10/29,Purchase,GB,EUR,188.42,45.22
2020/8/7,sele,Italy,ZAR,407.56,52.98
2020/8/27,sale,CZ,EUR,532.99,133.25
2020/4/20,parchase,Poland,PLN,668.94,127.1
2020/9/12,sale,AE,PLN,593.39,77.14
2020/4/9,sale,US,ZAR,542.51,113.93
2020/9/18,SALE,CZ,EUR,429.93,55.89
2020/9/18,sele,GB,AED,655.31,104.85
2020/10/2,PURCHASE,IT,GBP,328.84,42.75
2020/1/27,Sale,Italy,ZAR,25.46,5.86
2020/8/12,parchase,ZA,CZK,247.32,56.88
2020/3/12,SALE,IT,USD,200.54,36.1
2020/1/3,SALE,Poland,PLN,86.47,21.62
2020/5/5,parchase,Italy,AED,306.21,58.18
2020/3/20,sele,Italy,CZK,643.78,109.44
2020/2/9,purchase,ZA,CZK,105.27,18.95
2020/1/12,SALE,United States,ZAR,608.45,146.03
2020/9/15,parchase,ZA,USD,539.09,97.04
2020/2/17,purchase,CZ,PLN,81.45,20.36
2020/3/19,SALE,PL,PLN,288.9,43.33
2020/7/18,Purchase,US,EUR,710.68,106.6
2020/7/24,sale,Italy,EUR,519.33,77.9
2020/8/20,sale,Poland,EUR,809.71,186.23
2020/6/8,Purchase,Italy,AED,403.49,88.77
2020/11/22,Sale,CZ,USD,791.13,181.96
2020/4/10,Sale,Poland,EUR,170.48,42.62
2020/7/1,Purchase,ZA,ZAR,241.37,57.93
2020/4/16,parchase,ZA,ZAR,397.54,51.68
2020/11/19,sale,Poland,CZK,84.52,17.75
2020/1/21,Sale,PL,ZAR,713.6,142.72
2020/11/18,Purchase,GB,AED,507.01,65.91
2020/1/29,sale,CZ,AED,749.77,119.96
2020/6/18,purchase,US,AED,384.94,61.59
2020/2/3,sale,US,GBP,800.8,176.18
2020/7/10,parchase,US,USD,407.38,69.25
2020/11/26,PURCHASE,Great Britain,ZAR,792.08,134.65
2020/8/24,Sale,Great Britain,AED,314.56,40.89
2020/4/4,sele,Poland,USD,379.03,90.97
2020/11/25,sele,Great Britain,GBP,732.88,87.95
2020/2/6,purchase,CZ,ZAR,180.96,45.24
2020/1/15,Sale,Great Britain,EUR,28.24,3.95
2020/11/22,SALE,CZ,EUR,642.38,77.09
2020/2/26,PURCHASE,Italy,ZAR,229.09,34.36
2020/7/25,Purchase,CZ,USD,220.28,41.85
2020/8/14,Sale,United States,GBP,87.0,13.92
2020/10/24,purchase,United States,EUR,670.17,154.14
2020/4/25,sele,ZA,EUR,555.52,122.21
2020/4/18,Purchase,United States,GBP,371.53,44.58
2020/6/28,sele,CZ,GBP,610.96,116.08
2020/7/19,Sale,Great Britain,CZK,35.76,6.79
2020/10/19,Purchase,Poland,PLN,118.2,24.82
2020/10/29,SALE,GB,PLN,645.61,142.03
2020/12/9,PURCHASE,Poland,CZK,656.5,157.56
2020/6/15,parchase,GB,USD,612.78,116.43
2020/1/6,parchase,AE,PLN,472.74,70.91
2020/2/3,PURCHASE,PL,PLN,488.49,73.27
2020/8/10,SALE,Great Britain,PLN,547.44,104.01
2020/10/29,SALE,US,USD,409.59,73.73
2020/2/7,SALE,Italy,USD,69.09,16.58
2020/2/17,sale,GB,EUR,70.62,10.59
2020/7/7,PURCHASE,Italy,GBP,277.25,36.04
2020/10/7,Sale,AE,CZK,315.79,47.37
2020/10/17,sele,AE,GBP,648.84,142.74
2020/2/10,Purchase,AE,ZAR,474.87,113.97
2020/4/27,Sale,Poland,EUR,127.41,21.66
2020/2/18,Purchase,AE,EUR,554.42,94.25
2020/2/14,SALE,United States,CZK,501.22,80.2
2020/11/20,Sale,PL,GBP,24.62,6.16
2020/7/18,purchase,United States,CZK,45.11,10.83
2020/8/2,sale,PL,USD,185.11,29.62
2020/11/9,purchase,CZ,ZAR,404.51,88.99
2020/7/23,Purchase,PL,EUR,565.26,130.01
2020/2/13,SALE,GB,GBP,723.83,94.1
2020/8/6,sele,Poland,USD,792.52,190.2
2020/8/8,parchase,PL,ZAR,663.21,126.01
2020/11/4,SALE,CZ,ZAR,644.84,122.52
2020/6/29,Sale,ZA,PLN,530.39,63.65
2020/1/18,Purchase,Poland,AED,249.96,54.99
2020/5/29,SALE,CZ,GBP,88.78,15.98
2020/4/23,Purchase,IT,PLN,510.04,112.21
2020/9/1,parchase,AE,GBP,282.8,42.42
2020/6/5,Sale,AE,EUR,531.0,79.65
2020/5/11,purchase,US,PLN,708.6,148.81
2020/5/11,parchase,Great Britain,CZK,518.29,103.66
2020/11/27,Purchase,Italy,EUR,410.15,57.42
2020/5/20,Sale,CZ,CZK,384.27,80.7
2020/11/27,purchase,Great Britain,ZAR,594.16,77.24
2020/6/15,sele,GB,CZK,71.81,17.23
2020/1/24,Sale,Italy,CZK,402.56,92.59
2020/10/25,purchase,IT,USD,47.36,5.68
2020/4/25,sele,ZA,USD,489.92,78.39
2020/8/15,PURCHASE,Italy,AED,674.99,121.5
2020/8/18,PURCHASE,US,GBP,797.17,135.52
2020/5/29,purchase,Italy,ZAR,523.73,62.85
2020/11/9,purchase,AE,EUR,761.11,144.61
2020/7/4,SALE,AE,ZAR,787.29,157.46
2020/8/1,sele,Poland,AED,92.19,16.59
2020/10/29,SALE,US,PLN,276.24,49.72
2020/10/25,parchase,CZ,PLN,504.16,85.71
2020/3/4,Sale,Poland,CZK,543.78,97.88
2020/5/27,PURCHASE,GB,ZAR,141.22,32.48
2020/9/26,purchase,PL,CZK,715.11,143.02
2020/4/2,PURCHASE,ZA,EUR,403.24,76.62
2020/2/12,SALE,Poland,EUR,467.41,93.48
2020/9/6,Purchase,GB,GBP,283.41,42.51
2020/6/22,purchase,Italy,GBP,540.83,129.8
2020/9/15,Sale,Poland,CZK,445.12,75.67
2020/6/16,PURCHASE,PL,ZAR,418.83,96.33
2020/8/15,sele,GB,USD,71.39,13.56
2020/9/23,sele,ZA,USD,284.05,71.01
2020/3/1,Sale,United States,EUR,614.45,147.47
2020/7/12,Purchase,PL,EUR,628.74,157.19
2020/12/17,purchase,Great Britain,EUR,134.15,21.46
2020/5/19,Purchase,PL,AED,37.6,7.14
2020/6/20,SALE,ZA,EUR,307.81,43.09
2020/12/29,PURCHASE,GB,AED,396.78,55.55
2020/4/7,purchase,Poland,GBP,581.32,75.57
2020/5/12,sale,Italy,CZK,699.29,90.91
2020/10/25,Purchase,CZ,USD,318.73,63.75
2020/9/9,parchase,CZ,EUR,326.89,81.72
2020/7/1,purchase,US,AED,596.98,71.64
2020/12/15,SALE,Great Britain,EUR,187.09,28.06
2020/3/19,PURCHASE,PL,ZAR,331.63,69.64
2020/2/11,parchase,CZ,AED,781.6,195.4
2020/7/13,parchase,CZ,EUR,166.38,21.63
2020/7/25,PURCHASE,IT,AED,238.47,57.23
2020/9/20,SALE,GB,ZAR,196.12,43.15
2020/2/21,sale,PL,EUR,803.96,96.48
2020/2/22,parchase,IT,ZAR,310.69,62.14
2020/12/9,purchase,GB,AED,325.93,42.37
2020/4/24,SALE,AE,EUR,615.39,123.08
2020/5/20,PURCHASE,CZ,GBP,293.12,67.42
2020/2/4,PURCHASE,US,AED,343.69,54.99
2020/7/7,parchase,US,PLN,146.72,24.94
2020/2/13,Sale,Italy,ZAR,584.48,134.43
2020/7/18,sele,Great Britain,USD,682.72,150.2
2020/5/14,sale,CZ,AED,576.93,75.0
2020/8/26,parchase,Poland,USD,343.3,78.96
2020/8/8,Sale,GB,CZK,758.09,181.94
2020/11/14,sele,ZA,ZAR,150.48,21.07
2020/2/26,Sale,Poland,USD,589.42,88.41
2020/10/1,Sale,AE,ZAR,345.68,69.14
2020/9/4,PURCHASE,Great Britain,CZK,417.9,62.68
2020/1/8,PURCHASE,CZ,USD,130.48,28.71
2020/12/15,sale,PL,EUR,43.11,6.9
2020/2/28,PURCHASE,US,USD,235.3,47.06
2020/7/8,purchase,ZA,GBP,635.85,152.6
2020/3/21,parchase,IT,AED,560.41,140.1
2020/12/20,Sale,Great Britain,EUR,18.35,3.3
2020/5/11,SALE,PL,ZAR,341.27,64.84
2020/7/20,purchase,United States,EUR,537.74,112.93
2020/2/20,parchase,AE,ZAR,457.92,77.85
2020/11/29,Purchase,ZA,ZAR,373.82,67.29
2020/10/20,parchase,AE,EUR,381.67,72.52
2020/2/12,sele,GB,PLN,554.51,121.99
2020/9/18,Purchase,US,CZK,789.5,165.79
2020/2/20,purchase,PL,ZAR,34.23,4.79
2020/2/21,Sale,United States,AED,547.91,115.06
2020/11/25,Sale,Great Britain,AED,172.7,32.81
2020/10/24,parchase,CZ,ZAR,242.97,58.31
2020/1/18,sale,CZ,EUR,457.35,109.76
2020/8/16,Purchase,Italy,AED,313.26,37.59
2020/6/10,parchase,United States,ZAR,503.94,85.67
2020/4/19,SALE,AE,AED,368.65,88.48
2020/8/20,purchase,CZ,AED,576.23,115.25
2020/8/29,PURCHASE,United States,AED,599.85,119.97
2020/6/1,PURCHASE,Italy,ZAR,635.0,152.4
2020/1/18,Purchase,Poland,CZK,504.28,90.77
2020/3/20,Sale,CZ,EUR,477.85,95.57
2020/1/5,SALE,United States,USD,212.48,36.12
2020/3/29,PURCHASE,CZ,ZAR,256.37,51.27
2020/5/18,sele,GB,PLN,765.54,183.73
2020/3/11,purchase,PL,CZK,286.47,60.16
2020/6/13,Sale,Poland,GBP,413.25,74.38
2020/8/16,Purchase,Poland,CZK,162.63,30.9
2020/9/13,Sale,GB,ZAR,603.53,126.74
2020/3/18,purchase,CZ,AED,511.98,71.68
2020/3/7,Purchase,US,USD,501.51,65.2
2020/10/3,parchase,PL,PLN,145.86,24.8
2020/5/4,Purchase,United States,PLN,777.22,170.99
2020/8/28,sale,GB,EUR,378.91,87.15
2020/5/5,Purchase,GB,USD,603.7,84.52
2020/5/11,sale,Poland,PLN,783.49,125.36
2020/12/3,sele,Poland,ZAR,191.37,47.84
2020/7/7,PURCHASE,ZA,ZAR,179.56,28.73
2020/3/20,Sale,Poland,USD,501.98,75.3
2020/7/24,sale,AE,CZK,464.67,92.93
2020/6/14,Purchase,US,AED,538.14,134.53
2020/5/28,Purchase,IT,EUR,754.37,181.05
2020/9/16,parchase,US,USD,70.32,9.84
2020/6/24,Sale,US,CZK,490.22,58.83
2020/4/19,sale,GB,PLN,632.61,82.24
2020/12/16,SALE,Italy,USD,77.45,18.59
2020/5/27,sale,Italy,PLN,332.56,69.84
2020/8/14,purchase,Italy,EUR,765.79,145.5
2020/10/15,SALE,PL,AED,28.11,3.94
2020/2/10,sale,US,AED,365.17,87.64
2020/7/11,Sale,Great Britain,CZK,678.21,81.39
2020/9/27,parchase,US,USD,729.47,175.07
2020/8/20,parchase,Italy,ZAR,440.56,105.73
2020/12/26,parchase,PL,GBP,605.46,127.15
2020/4/20,SALE,GB,AED,569.74,119.65
2020/7/5,SALE,Italy,PLN,405.73,52.74
2020/6/1,SALE,AE,GBP,296.69,53.4
2020/7/15,parchase,AE,PLN,360.78,57.72
2020/3/10,parchase,ZA,USD,764.72,175.89
2020/3/6,purchase,ZA,CZK,112.2,22.44
2020/4/29,PURCHASE,US,PLN,250.0,60.0
2020/12/13,purchase,IT,ZAR,28.54,3.71
2020/7/18,sale,AE,ZAR,526.77,100.09
2020/12/21,SALE,PL,CZK,101.52,13.2
2020/1/17,sale,IT,CZK,685.93,89.17
2020/7/3,Sale,Great Britain,EUR,462.02,83.16
2020/1/6,sale,Italy,USD,597.73,77.7
2020/1/28,purchase,PL,EUR,349.83,73.46
2020/6/24,SALE,GB,CZK,802.76,96.33
2020/1/26,SALE,AE,EUR,375.92,75.18
2020/11/23,sale,Poland,ZAR,229.73,27.57
2020/6/25,sale,US,AED,26.9,5.11
2020/7/7,sele,Italy,ZAR,341.92,54.71
2020/8/27,purchase,Great Britain,CZK,668.46,147.06
2020/1/25,parchase,ZA,PLN,515.12,92.72
2020/12/20,PURCHASE,PL,PLN,656.81,111.66
2020/7/19,SALE,IT,ZAR,542.61,97.67
2020/1/10,purchase,Italy,AED,371.65,81.76
2020/7/25,sele,United States,CZK,682.79,150.21
2020/11/2,SALE,IT,USD,513.63,113.0
2020/12/15,SALE,PL,EUR,758.69,113.8
2020/4/14,sele,Great Britain,EUR,115.6,23.12
2020/5/6,SALE,AE,ZAR,368.53,84.76
2020/3/18,Purchase,Poland,EUR,610.1,103.72
2020/8/19,sale,PL,CZK,39.37,4.72
2020/3/26,SALE,IT,USD,702.69,119.46
2020/3/6,sele,ZA,GBP,45.92,8.27
2020/10/5,PURCHASE,United States,EUR,142.08,32.68
2020/1/17,SALE,IT,EUR,752.69,127.96
2020/10/10,sele,IT,EUR,140.03,22.4
2020/6/8,sale,CZ,EUR,436.32,52.36
2020/4/15,SALE,US,PLN,757.37,181.77
2020/2/27,parchase,AE,PLN,451.94,63.27
2020/8/29,SALE,CZ,USD,581.45,145.36
2020/9/21,Sale,IT,AED,546.71,125.74
2020/1/3,sele,IT,EUR,675.63,81.08
2020/1/1,Purchase,ZA,EUR,546.79,109.36
2020/8/13,Purchase,GB,GBP,153.18,38.3
2020/12/29,purchase,CZ,USD,110.45,14.36
2020/7/11,Sale,Italy,USD,401.87,60.28
2020/2/22,parchase,AE,ZAR,808.22,137.4
2020/1/25,parchase,GB,AED,730.53,168.02
2020/5/9,Sale,AE,USD,462.94,69.44
2020/9/21,sele,Poland,PLN,575.09,132.27
2020/9/7,sale,Great Britain,PLN,369.95,44.39
2020/10/22,Purchase,Poland,CZK,809.08,145.63
2020/7/18,sale,GB,ZAR,563.66,90.19
2020/6/27,purchase,GB,EUR,511.7,127.92
2020/12/9,Sale,Poland,CZK,712.86,99.8
2020/6/24,purchase,CZ,USD,796.35,135.38
2020/12/9,SALE,GB,GBP,240.77,48.15
2020/10/4,sale,ZA,GBP,264.92,63.58
2020/12/15,parchase,Poland,EUR,687.89,110.06
2020/10/20,sele,Poland,EUR,230.75,34.61
2020/12/29,Sale,GB,EUR,729.17,175.0
2020/10/5,Sale,AE,EUR,507.74,101.55
2020/12/12,sale,US,CZK,764.73,122.36
2020/5/23,PURCHASE,ZA,GBP,735.68,139.78
2020/3/5,SALE,Great Britain,PLN,46.93,9.86
2020/8/9,SALE,United States,USD,361.17,61.4
2020/10/12,PURCHASE,AE,EUR,430.05,64.51
2020/3/1,parchase,United States,CZK,463.35,69.5
2020/3/1,purchase,PL,CZK,798.32,95.8
2020/8/5,SALE,PL,EUR,164.58,41.15
2020/11/25,purchase,Poland,AED,612.45,97.99
2020/11/4,PURCHASE,ZA,GBP,460.54,115.14
2020/7/22,SALE,AE,AED,193.42,44.49
2020/2/25,sele,US,EUR,419.06,79.62
2020/11/9,purchase,PL,USD,143.06,35.77
2020/7/1,SALE,US,CZK,133.15,19.97
2020/12/12,Sale,PL,AED,268.66,53.73
2020/2/17,parchase,CZ,CZK,663.65,119.46
2020/9/22,parchase,ZA,GBP,11.97,1.8
2020/10/17,Sale,Poland,ZAR,23.03,4.61
2020/11/28,purchase,Italy,EUR,187.44,44.99
2020/10/10,PURCHASE,GB,AED,293.94,73.48
2020/9/27,sale,ZA,USD,199.72,41.94
2020/4/19,parchase,PL,USD,340.34,64.66
2020/5/16,sele,United States,USD,153.5,27.63
2020/4/17,SALE,CZ,AED,309.32,58.77
2020/10/26,sale,GB,EUR,170.16,40.84
2020/12/28,Sale,US,PLN,60.53,7.26
2020/4/8,sale,CZ,AED,258.78,59.52
2020/7/3,purchase,IT,CZK,443.97,75.47
2020/10/26,SALE,Great Britain,GBP,100.95,21.2
2020/1/1,Sale,Great Britain,USD,105.71,13.74
2020/5/8,sale,GB,PLN,177.31,42.55
2020/8/18,sale,GB,GBP,306.45,49.03
2020/12/8,sale,Great Britain,EUR,586.34,134.86
2020/8/27,SALE,Great Britain,USD,630.47,75.66
2020/3/21,Purchase,PL,PLN,367.35,88.16
2020/5/20,PURCHASE,United States,EUR,577.23,75.04
2020/7/9,sele,PL,ZAR,29.1,6.4
2020/9/24,SALE,AE,GBP,109.22,14.2
2020/8/8,sale,Great Britain,ZAR,583.84,110.93
2020/10/29,SALE,US,USD,295.53,50.24
2020/4/20,sale,GB,CZK,574.33,68.92
2020/3/16,PURCHASE,Poland,AED,595.01,77.35
2020/12/5,Sale,Italy,GBP,378.84,87.13
2020/9/28,SALE,IT,CZK,493.2,98.64
2020/1/8,sele,US,PLN,295.34,38.39
2020/9/21,PURCHASE,GB,PLN,797.77,167.53
2020/7/26,Purchase,United States,AED,427.08,85.42
2020/7/15,Sale,Great Britain,AED,312.53,59.38
2020/11/4,sale,GB,GBP,67.52,16.2
2020/4/16,Purchase,Italy,CZK,402.98,72.54
2020/4/15,Sale,Italy,USD,437.74,91.93
2020/8/18,purchase,AE,PLN,15.65,2.66
2020/2/11,parchase,GB,GBP,269.43,37.72
2020/12/12,sale,Great Britain,EUR,423.42,63.51
2020/8/26,PURCHASE,AE,EUR,61.71,10.49
2020/5/29,Sale,US,ZAR,465.88,116.47
2020/5/1,Sale,Italy,USD,463.79,83.48
2020/7/10,Sale,Poland,ZAR,630.18,81.92
2020/5/25,purchase,PL,AED,518.31,88.11
2020/4/23,SALE,United States,EUR,749.33,157.36
2020/12/19,SALE,AE,GBP,25.73,5.4
2020/5/24,Sale,IT,CZK,190.49,24.76
2020/6/9,sele,GB,ZAR,788.0,94.56
2020/4/21,sale,Great Britain,EUR,764.58,152.92
2020/2/21,Purchase,GB,CZK,660.89,152.0
2020/8/8,SALE,US,CZK,192.26,44.22
2020/1/20,parchase,United States,CZK,700.38,154.08
2020/3/25,Sale,PL,CZK,702.75,168.66
2020/9/19,Sale,IT,AED,590.76,82.71
2020/4/13,purchase,PL,ZAR,382.87,61.26
2020/4/19,purchase,GB,USD,494.52,84.07
2020/4/26,Sale,ZA,EUR,18.46,2.58
2020/3/3,parchase,Italy,EUR,329.62,39.55
2020/1/21,purchase,Poland,EUR,42.53,8.51
2020/4/14,Purchase,Poland,EUR,196.76,25.58
2020/6/17,Purchase,United States,EUR,726.69,138.07
2020/7/9,Purchase,AE,USD,272.57,40.89
2020/7/23,sale,Great Britain,USD,155.34,23.3
2020/10/1,sale,IT,AED,547.65,136.91
2020/2/27,parchase,US,CZK,23.8,2.86
2020/3/24,SALE,PL,GBP,360.73,72.15
2020/3/27,Sale,AE,GBP,282.11,67.71
2020/4/10,parchase,GB,USD,336.45,70.65
2020/6/29,purchase,GB,AED,466.93,102.72
2020/12/20,purchase,GB,GBP,700.92,98.13
2020/12/10,SALE,PL,AED,658.63,164.66
2020/10/16,parchase,IT,ZAR,132.38,18.53
2020/4/16,parchase,AE,EUR,325.95,39.11
2020/7/17,SALE,Poland,USD,449.28,53.91
2020/10/20,sele,Italy,EUR,527.06,84.33
2020/10/13,PURCHASE,Great Britain,ZAR,369.38,62.79
2020/12/24,purchase,AE,PLN,655.84,157.4
2020/1/3,PURCHASE,GB,CZK,190.93,36.28
2020/4/10,sale,Poland,PLN,742.13,141.0
2020/3/17,SALE,Poland,PLN,434.19,108.55
2020/5/12,Purchase,Poland,AED,803.16,128.51
2020/6/2,Purchase,ZA,ZAR,511.11,66.44
2020/5/8,parchase,Italy,AED,137.6,26.14
2020/5/4,purchase,PL,GBP,21.73,3.04
2020/6/9,purchase,IT,PLN,493.52,88.83
2020/1/2,sele,ZA,ZAR,408.57,93.97
2020/3/20,purchase,IT,AED,735.76,161.87
2020/9/21,PURCHASE,GB,AED,718.35,86.2
2020/6/12,Purchase,IT,AED,364.97,43.8
2020/4/18,sele,Great Britain,CZK,308.66,70.99
2020/10/7,sale,GB,GBP,45.25,9.5
2020/4/13,PURCHASE,GB,PLN,509.19,81.47
2020/6/6,purchase,United States,CZK,479.58,71.94
2020/1/22,parchase,Poland,USD,390.51,74.2
2020/10/4,purchase,CZ,USD,308.76,49.4
2020/2/27,sele,IT,AED,487.32,58.48
